ZIPcode,TaxRateArea_CITY,AIN,RollYear,TaxRateArea,AssessorID,PropertyLocation,PropertyType,PropertyUseCode,GeneralUseType,SpecificUseType,SpecificUseDetail1,SpecificUseDetail2,totBuildingDataLines,YearBuilt,EffectiveYearBuilt,SQFTmain,Bedrooms,Bathrooms,Units,RecordingDate,LandValue,LandBaseYear,ImprovementValue,ImpBaseYear,TotalLandImpValue,HomeownersExemption,RealEstateExemption,FixtureValue,FixtureExemption,PersonalPropertyValue,PersonalPropertyExemption,isTaxableParcel?,TotalValue,TotalExemption,netTaxableValue,SpecialParcelClassification,AdministrativeRegion,Cluster,ParcelBoundaryDescription,HouseNo,HouseFraction,StreetDirection,StreetName,UnitNo,City,ZIPcode5,rowID,CENTER_LAT,CENTER_LON,Location 1
90744-3117,LOS ANGELES,7420011032.0,2010.0,400.0,7420-011-032,1202 LAGOON AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1936.0,1938.0,1193.0,3.0,1.0,1.0,19870529.0,92556.0,1987.0,76827.0,1987,169383.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,169383.0,7000.0,162383.0, ,10,10130.0,TRACT # 573 W 89.36 FT OF LOT  112,1202.0, , ,LAGOON AVE, ,LOS ANGELES CA,90744.0,20107420011032.0,33.78697035,-118.26738545,"(33.78697035, -118.26738545)"
90744-3107,LOS ANGELES,7420011021.0,2010.0,400.0,7420-011-021,1217 ISLAND AVE  LOS ANGELES CA  90744,SFR,0104,Residential,Single Family Residence, ,Therapy Pool (Spa),1.0,1956.0,1970.0,1717.0,4.0,3.0,1.0,19981223.0,139404.0,1993.0,152075.0,1993,291479.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,291479.0,7000.0,284479.0, ,10,10130.0,TRACT # 573 LOT  102,1217.0, , ,ISLAND AVE, ,LOS ANGELES CA,90744.0,20107420011021.0,33.78741195,-118.26686466,"(33.78741195, -118.26686466)"
90744-3107,LOS ANGELES,7420011021.0,2013.0,400.0,7420-011-021,1217 ISLAND AVE  LOS ANGELES CA  90744,SFR,0104,Residential,Single Family Residence, ,Therapy Pool (Spa),1.0,1956.0,1970.0,1717.0,4.0,3.0,1.0,19981223.0,146127.0,1993.0,159409.0,1993,305536.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,305536.0,7000.0,298536.0, ,10,10130.0,TRACT # 573 LOT  102,1217.0, , ,ISLAND AVE, ,LOS ANGELES CA,90744.0,20137420011021.0,33.78741195,-118.26686466,"(33.78741195, -118.26686466)"
90744-3117,LOS ANGELES,7420011032.0,2006.0,400.0,7420-011-032,1202 LAGOON AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1936.0,1938.0,1193.0,3.0,1.0,1.0,19870529.0,87426.0,1987.0,72569.0,1987,159995.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,159995.0,7000.0,152995.0, ,10,10130.0,TRACT # 573 W 89.36 FT OF LOT  112,1202.0, , ,LAGOON AVE, ,LOS ANGELES CA,90744.0,20067420011032.0,33.78697035,-118.26738545,"(33.78697035, -118.26738545)"
90744-3107,LOS ANGELES,7420011021.0,2009.0,400.0,7420-011-021,1217 ISLAND AVE  LOS ANGELES CA  90744,SFR,0104,Residential,Single Family Residence, ,Therapy Pool (Spa),1.0,1956.0,1970.0,1717.0,4.0,3.0,1.0,19981223.0,139736.0,1993.0,152437.0,1993,292173.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,292173.0,7000.0,285173.0, ,10,10130.0,TRACT # 573 LOT  102,1217.0, , ,ISLAND AVE, ,LOS ANGELES CA,90744.0,20097420011021.0,33.78741195,-118.26686466,"(33.78741195, -118.26686466)"
90744-3117,LOS ANGELES,7420011032.0,2011.0,400.0,7420-011-032,1202 LAGOON AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1936.0,1938.0,1193.0,3.0,1.0,1.0,19870529.0,93252.0,1987.0,77405.0,1987,170657.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,170657.0,7000.0,163657.0, ,10,10130.0,TRACT # 573 W 89.36 FT OF LOT  112,1202.0, , ,LAGOON AVE, ,LOS ANGELES CA,90744.0,20117420011032.0,33.78697035,-118.26738545,"(33.78697035, -118.26738545)"
90744-3117,LOS ANGELES,7420011032.0,2014.0,400.0,7420-011-032,1202 LAGOON AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1936.0,1938.0,1193.0,3.0,1.0,1.0,19870529.0,97459.0,1987.0,80897.0,1987,178356.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,178356.0,7000.0,171356.0, ,10,10130.0,TRACT # 573 W 89.36 FT OF LOT  112,1202.0, , ,LAGOON AVE, ,LOS ANGELES CA,90744.0,20147420011032.0,33.78697035,-118.26738545,"(33.78697035, -118.26738545)"
90744-3117,LOS ANGELES,7420011032.0,2007.0,400.0,7420-011-032,1202 LAGOON AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1936.0,1938.0,1193.0,3.0,1.0,1.0,19870529.0,89174.0,1987.0,74020.0,1987,163194.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,163194.0,7000.0,156194.0, ,10,10130.0,TRACT # 573 W 89.36 FT OF LOT  112,1202.0, , ,LAGOON AVE, ,LOS ANGELES CA,90744.0,20077420011032.0,33.78697035,-118.26738545,"(33.78697035, -118.26738545)"
90744-3107,LOS ANGELES,7420011021.0,2008.0,400.0,7420-011-021,1217 ISLAND AVE  LOS ANGELES CA  90744,SFR,0104,Residential,Single Family Residence, ,Therapy Pool (Spa),1.0,1956.0,1970.0,1717.0,4.0,3.0,1.0,19981223.0,136997.0,1993.0,149449.0,1993,286446.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,286446.0,0.0,286446.0, ,10,10130.0,TRACT # 573 LOT  102,1217.0, , ,ISLAND AVE, ,LOS ANGELES CA,90744.0,20087420011021.0,33.78741195,-118.26686466,"(33.78741195, -118.26686466)"
90744-3117,LOS ANGELES,7420011032.0,2012.0,400.0,7420-011-032,1202 LAGOON AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1936.0,1938.0,1193.0,3.0,1.0,1.0,19870529.0,95117.0,1987.0,78953.0,1987,174070.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,174070.0,7000.0,167070.0, ,10,10130.0,TRACT # 573 W 89.36 FT OF LOT  112,1202.0, , ,LAGOON AVE, ,LOS ANGELES CA,90744.0,20127420011032.0,33.78697035,-118.26738545,"(33.78697035, -118.26738545)"
90744-3107,LOS ANGELES,7420011021.0,2012.0,400.0,7420-011-021,1217 ISLAND AVE  LOS ANGELES CA  90744,SFR,0104,Residential,Single Family Residence, ,Therapy Pool (Spa),1.0,1956.0,1970.0,1717.0,4.0,3.0,1.0,19981223.0,143262.0,1993.0,156284.0,1993,299546.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,299546.0,7000.0,292546.0, ,10,10130.0,TRACT # 573 LOT  102,1217.0, , ,ISLAND AVE, ,LOS ANGELES CA,90744.0,20127420011021.0,33.78741195,-118.26686466,"(33.78741195, -118.26686466)"
90744-3117,LOS ANGELES,7420011032.0,2008.0,400.0,7420-011-032,1202 LAGOON AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1936.0,1938.0,1193.0,3.0,1.0,1.0,19870529.0,90957.0,1987.0,75500.0,1987,166457.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,166457.0,7000.0,159457.0, ,10,10130.0,TRACT # 573 W 89.36 FT OF LOT  112,1202.0, , ,LAGOON AVE, ,LOS ANGELES CA,90744.0,20087420011032.0,33.78697035,-118.26738545,"(33.78697035, -118.26738545)"
90744-3117,LOS ANGELES,7420011032.0,2013.0,400.0,7420-011-032,1202 LAGOON AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1936.0,1938.0,1193.0,3.0,1.0,1.0,19870529.0,97019.0,1987.0,80532.0,1987,177551.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,177551.0,7000.0,170551.0, ,10,10130.0,TRACT # 573 W 89.36 FT OF LOT  112,1202.0, , ,LAGOON AVE, ,LOS ANGELES CA,90744.0,20137420011032.0,33.78697035,-118.26738545,"(33.78697035, -118.26738545)"
90744-3107,LOS ANGELES,7420011021.0,2015.0,400.0,7420-011-021,1217 ISLAND AVE  LOS ANGELES CA  90744,SFR,0104,Residential,Single Family Residence, ,Therapy Pool (Spa),1.0,1956.0,1970.0,1717.0,4.0,3.0,1.0,19981223.0,149722.0,1993.0,163331.0,1993,313053.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,313053.0,7000.0,306053.0, ,10,10130.0,TRACT # 573 LOT  102,1217.0, , ,ISLAND AVE, ,LOS ANGELES CA,90744.0,20157420011021.0,33.78741195,-118.26686466,"(33.78741195, -118.26686466)"
90744-3107,LOS ANGELES,7420011021.0,2007.0,400.0,7420-011-021,1217 ISLAND AVE  LOS ANGELES CA  90744,SFR,0104,Residential,Single Family Residence, ,Therapy Pool (Spa),1.0,1956.0,1970.0,1717.0,4.0,3.0,1.0,19981223.0,134311.0,1993.0,146519.0,1993,280830.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,280830.0,0.0,280830.0, ,10,10130.0,TRACT # 573 LOT  102,1217.0, , ,ISLAND AVE, ,LOS ANGELES CA,90744.0,20077420011021.0,33.78741195,-118.26686466,"(33.78741195, -118.26686466)"
90744-3117,LOS ANGELES,7420011032.0,2009.0,400.0,7420-011-032,1202 LAGOON AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1936.0,1938.0,1193.0,3.0,1.0,1.0,19870529.0,92776.0,1987.0,77010.0,1987,169786.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,169786.0,7000.0,162786.0, ,10,10130.0,TRACT # 573 W 89.36 FT OF LOT  112,1202.0, , ,LAGOON AVE, ,LOS ANGELES CA,90744.0,20097420011032.0,33.78697035,-118.26738545,"(33.78697035, -118.26738545)"
90744-3107,LOS ANGELES,7420011021.0,2006.0,400.0,7420-011-021,1217 ISLAND AVE  LOS ANGELES CA  90744,SFR,0104,Residential,Single Family Residence, ,Therapy Pool (Spa),1.0,1956.0,1970.0,1717.0,4.0,3.0,1.0,19981223.0,131678.0,1993.0,143647.0,1993,275325.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,275325.0,0.0,275325.0, ,10,10130.0,TRACT # 573 LOT  102,1217.0, , ,ISLAND AVE, ,LOS ANGELES CA,90744.0,20067420011021.0,33.78741195,-118.26686466,"(33.78741195, -118.26686466)"
90744-3107,LOS ANGELES,7420011021.0,2011.0,400.0,7420-011-021,1217 ISLAND AVE  LOS ANGELES CA  90744,SFR,0104,Residential,Single Family Residence, ,Therapy Pool (Spa),1.0,1956.0,1970.0,1717.0,4.0,3.0,1.0,19981223.0,140453.0,1993.0,153220.0,1993,293673.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,293673.0,7000.0,286673.0, ,10,10130.0,TRACT # 573 LOT  102,1217.0, , ,ISLAND AVE, ,LOS ANGELES CA,90744.0,20117420011021.0,33.78741195,-118.26686466,"(33.78741195, -118.26686466)"
90744-1337,LOS ANGELES,7421004026.0,2008.0,400.0,7421-004-026,1747 ISLAND AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1332.0,3.0,2.0,1.0,20060330.0,59417.0,1987.0,32087.0,1987,91504.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,91504.0,7000.0,84504.0, ,10,10130.0,TR=3609*POR OF LOTS 12 AND LOT   13 BLK    C,1747.0, , ,ISLAND AVE, ,LOS ANGELES CA,90744.0,20087421004026.0,33.79869613,-118.26784789,"(33.79869613, -118.26784789)"
90744-1307,LOS ANGELES,7421001025.0,2007.0,400.0,7421-001-025,1752 BAY VIEW AVE  WILMINGTON CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1979.0,1979.0,1560.0,3.0,2.0,1.0,20040830.0,88906.0,1998.0,86163.0,1998,175069.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,175069.0,0.0,175069.0, ,10,10130.0,*TR=THE BAY VIEW TR NO 2*(EX OF STS) LOT   12 BLK    8,1752.0, , ,BAY VIEW AVE, ,WILMINGTON CA,90744.0,20077421001025.0,33.79860211,-118.27105251,"(33.79860211, -118.27105251)"
90744-1307,LOS ANGELES,7421001025.0,2012.0,400.0,7421-001-025,1752 BAY VIEW AVE  WILMINGTON CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1979.0,1979.0,1560.0,3.0,2.0,1.0,20040830.0,94830.0,1998.0,91905.0,1998,186735.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,186735.0,0.0,186735.0, ,10,10130.0,*TR=THE BAY VIEW TR NO 2*(EX OF STS) LOT   12 BLK    8,1752.0, , ,BAY VIEW AVE, ,WILMINGTON CA,90744.0,20127421001025.0,33.79860211,-118.27105251,"(33.79860211, -118.27105251)"
90744-1307,LOS ANGELES,7421001025.0,2008.0,400.0,7421-001-025,1752 BAY VIEW AVE  WILMINGTON CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1979.0,1979.0,1560.0,3.0,2.0,1.0,20040830.0,90684.0,1998.0,87886.0,1998,178570.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,178570.0,0.0,178570.0, ,10,10130.0,*TR=THE BAY VIEW TR NO 2*(EX OF STS) LOT   12 BLK    8,1752.0, , ,BAY VIEW AVE, ,WILMINGTON CA,90744.0,20087421001025.0,33.79860211,-118.27105251,"(33.79860211, -118.27105251)"
90744-1307,LOS ANGELES,7421001025.0,2015.0,400.0,7421-001-025,1752 BAY VIEW AVE  WILMINGTON CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1979.0,1979.0,1560.0,3.0,2.0,1.0,20040830.0,99106.0,1998.0,96049.0,1998,195155.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,195155.0,0.0,195155.0, ,10,10130.0,*TR=THE BAY VIEW TR NO 2*(EX OF STS) LOT   12 BLK    8,1752.0, , ,BAY VIEW AVE, ,WILMINGTON CA,90744.0,20157421001025.0,33.79860211,-118.27105251,"(33.79860211, -118.27105251)"
90744-1307,LOS ANGELES,7421001025.0,2009.0,400.0,7421-001-025,1752 BAY VIEW AVE  WILMINGTON CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1979.0,1979.0,1560.0,3.0,2.0,1.0,20040830.0,92497.0,1998.0,89643.0,1998,182140.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,182140.0,0.0,182140.0, ,10,10130.0,*TR=THE BAY VIEW TR NO 2*(EX OF STS) LOT   12 BLK    8,1752.0, , ,BAY VIEW AVE, ,WILMINGTON CA,90744.0,20097421001025.0,33.79860211,-118.27105251,"(33.79860211, -118.27105251)"
90744-1307,LOS ANGELES,7421001025.0,2014.0,400.0,7421-001-025,1752 BAY VIEW AVE  WILMINGTON CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1979.0,1979.0,1560.0,3.0,2.0,1.0,20040830.0,97165.0,1998.0,94168.0,1998,191333.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,191333.0,0.0,191333.0, ,10,10130.0,*TR=THE BAY VIEW TR NO 2*(EX OF STS) LOT   12 BLK    8,1752.0, , ,BAY VIEW AVE, ,WILMINGTON CA,90744.0,20147421001025.0,33.79860211,-118.27105251,"(33.79860211, -118.27105251)"
90744-1307,LOS ANGELES,7421001025.0,2010.0,400.0,7421-001-025,1752 BAY VIEW AVE  WILMINGTON CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1979.0,1979.0,1560.0,3.0,2.0,1.0,20040830.0,92277.0,1998.0,89430.0,1998,181707.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,181707.0,0.0,181707.0, ,10,10130.0,*TR=THE BAY VIEW TR NO 2*(EX OF STS) LOT   12 BLK    8,1752.0, , ,BAY VIEW AVE, ,WILMINGTON CA,90744.0,20107421001025.0,33.79860211,-118.27105251,"(33.79860211, -118.27105251)"
90744-1307,LOS ANGELES,7421001025.0,2013.0,400.0,7421-001-025,1752 BAY VIEW AVE  WILMINGTON CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1979.0,1979.0,1560.0,3.0,2.0,1.0,20040830.0,96726.0,1998.0,93743.0,1998,190469.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,190469.0,0.0,190469.0, ,10,10130.0,*TR=THE BAY VIEW TR NO 2*(EX OF STS) LOT   12 BLK    8,1752.0, , ,BAY VIEW AVE, ,WILMINGTON CA,90744.0,20137421001025.0,33.79860211,-118.27105251,"(33.79860211, -118.27105251)"
90744-1307,LOS ANGELES,7421001025.0,2011.0,400.0,7421-001-025,1752 BAY VIEW AVE  WILMINGTON CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1979.0,1979.0,1560.0,3.0,2.0,1.0,20040830.0,92971.0,1998.0,90103.0,1998,183074.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,183074.0,0.0,183074.0, ,10,10130.0,*TR=THE BAY VIEW TR NO 2*(EX OF STS) LOT   12 BLK    8,1752.0, , ,BAY VIEW AVE, ,WILMINGTON CA,90744.0,20117421001025.0,33.79860211,-118.27105251,"(33.79860211, -118.27105251)"
90744,LOS ANGELES,7421001025.0,2006.0,400.0,7421-001-025,1752 BAY VIEW AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1979.0,1979.0,1560.0,3.0,2.0,1.0,20040830.0,87163.0,1998.0,84474.0,1998,171637.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,171637.0,0.0,171637.0, ,10,10130.0,*TR=THE BAY VIEW TR NO 2*(EX OF STS) LOT   12 BLK    8,1752.0, , ,BAY VIEW AVE, ,LOS ANGELES CA,90744.0,20067421001025.0,33.79860211,-118.27105251,"(33.79860211, -118.27105251)"
90744-1345,LOS ANGELES,7421008010.0,2009.0,400.0,7421-008-010,1630 N MARINE AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1966.0,1966.0,1875.0,4.0,2.0,1.0,19770819.0,34967.0,1978.0,85559.0,1978,120526.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,120526.0,7000.0,113526.0, ,10,10130.0,TRACT # 1464 LOT   94,1630.0, ,N,MARINE AVE, ,LOS ANGELES CA,90744.0,20097421008010.0,33.79626756,-118.26465195,"(33.79626756, -118.26465195)"
90744-1345,LOS ANGELES,7421008010.0,2011.0,400.0,7421-008-010,1630 N MARINE AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1966.0,1966.0,1875.0,4.0,2.0,1.0,20090824.0,35146.0,1978.0,85998.0,1978,121144.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,121144.0,7000.0,114144.0, ,10,10130.0,TRACT # 1464 LOT   94,1630.0, ,N,MARINE AVE, ,LOS ANGELES CA,90744.0,20117421008010.0,33.79626756,-118.26465195,"(33.79626756, -118.26465195)"
90744-1346,LOS ANGELES,7421006023.0,2006.0,400.0,7421-006-023,1737 N MARINE AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1954.0,1954.0,1326.0,3.0,2.0,1.0,20040512.0,118823.0,2004.0,68690.0,2004,187513.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,187513.0,7000.0,180513.0, ,10,10130.0,TRACT # 1419 LOT   24,1737.0, ,N,MARINE AVE, ,LOS ANGELES CA,90744.0,20067421006023.0,33.7985211,-118.26551811,"(33.7985211, -118.26551811)"
90744-1346,LOS ANGELES,7421006023.0,2012.0,400.0,7421-006-023,1737 N MARINE AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1954.0,1954.0,1326.0,3.0,2.0,1.0,20100222.0,129276.0,2004.0,74732.0,2004,204008.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,204008.0,7000.0,197008.0, ,10,10130.0,TRACT # 1419 LOT   24,1737.0, ,N,MARINE AVE, ,LOS ANGELES CA,90744.0,20127421006023.0,33.7985211,-118.26551811,"(33.7985211, -118.26551811)"
90744-1346,LOS ANGELES,7421006023.0,2011.0,400.0,7421-006-023,1737 N MARINE AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1954.0,1954.0,1326.0,3.0,2.0,1.0,20100222.0,126742.0,2004.0,73267.0,2004,200009.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,200009.0,7000.0,193009.0, ,10,10130.0,TRACT # 1419 LOT   24,1737.0, ,N,MARINE AVE, ,LOS ANGELES CA,90744.0,20117421006023.0,33.7985211,-118.26551811,"(33.7985211, -118.26551811)"
90744-1430,LOS ANGELES,7421008027.0,2012.0,400.0,7421-008-027,1639 N AVALON BLVD  WILMINGTON CA  90744,C/I,1210,Commercial,Store Combination,Store and Residential Combination,One Story,2.0,1910.0,1961.0,1252.0,2.0,3.0,2.0,20010615.0,88424.0,2001.0,49780.0,2001,138204.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,138204.0,0.0,138204.0, ,26,26630.0,TRACT # 1464 EX OF ST LOT  161,1639.0, ,N,AVALON BLVD, ,WILMINGTON CA,90744.0,20127421008027.0,33.796521999999996,-118.26412625,"(33.796522, -118.26412625)"
90744-1345,LOS ANGELES,7421008010.0,2015.0,400.0,7421-008-010,1630 N MARINE AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1966.0,1966.0,1875.0,4.0,2.0,1.0,20090824.0,37463.0,1978.0,91672.0,1978,129135.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,129135.0,7000.0,122135.0, ,10,10130.0,TRACT # 1464 LOT   94,1630.0, ,N,MARINE AVE, ,LOS ANGELES CA,90744.0,20157421008010.0,33.79626756,-118.26465195,"(33.79626756, -118.26465195)"
90744-1337,LOS ANGELES,7421004026.0,2013.0,400.0,7421-004-026,1747 ISLAND AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1332.0,3.0,2.0,1.0,20060330.0,63376.0,1987.0,34223.0,1987,97599.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,97599.0,7000.0,90599.0, ,10,10130.0,TR=3609*POR OF LOTS 12 AND LOT   13 BLK    C,1747.0, , ,ISLAND AVE, ,LOS ANGELES CA,90744.0,20137421004026.0,33.79869613,-118.26784789,"(33.79869613, -118.26784789)"
90744-1430,LOS ANGELES,7421008027.0,2008.0,400.0,7421-008-027,1639 N AVALON BLVD  WILMINGTON CA  90744,C/I,1210,Commercial,Store Combination,Store and Residential Combination,One Story,2.0,1910.0,1961.0,1252.0,2.0,3.0,2.0,20010615.0,84558.0,2001.0,47604.0,2001,132162.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,132162.0,0.0,132162.0, ,26,26630.0,TRACT # 1464 EX OF ST LOT  161,1639.0, ,N,AVALON BLVD, ,WILMINGTON CA,90744.0,20087421008027.0,33.796521999999996,-118.26412625,"(33.796522, -118.26412625)"
90744-1346,LOS ANGELES,7421006023.0,2007.0,400.0,7421-006-023,1737 N MARINE AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1954.0,1954.0,1326.0,3.0,2.0,1.0,20040512.0,121199.0,2004.0,70063.0,2004,191262.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,191262.0,7000.0,184262.0, ,10,10130.0,TRACT # 1419 LOT   24,1737.0, ,N,MARINE AVE, ,LOS ANGELES CA,90744.0,20077421006023.0,33.7985211,-118.26551811,"(33.7985211, -118.26551811)"
90744-1430,LOS ANGELES,7421008027.0,2013.0,400.0,7421-008-027,1639 N AVALON BLVD  WILMINGTON CA  90744,C/I,1210,Commercial,Store Combination,Store and Residential Combination,One Story,2.0,1910.0,1961.0,1252.0,2.0,3.0,2.0,20010615.0,90192.0,2001.0,50775.0,2001,140967.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,140967.0,0.0,140967.0, ,26,26630.0,TRACT # 1464 EX OF ST LOT  161,1639.0, ,N,AVALON BLVD, ,WILMINGTON CA,90744.0,20137421008027.0,33.796521999999996,-118.26412625,"(33.796522, -118.26412625)"
90744-1345,LOS ANGELES,7421008010.0,2010.0,400.0,7421-008-010,1630 N MARINE AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1966.0,1966.0,1875.0,4.0,2.0,1.0,20090824.0,34884.0,1978.0,85356.0,1978,120240.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,120240.0,7000.0,113240.0, ,10,10130.0,TRACT # 1464 LOT   94,1630.0, ,N,MARINE AVE, ,LOS ANGELES CA,90744.0,20107421008010.0,33.79626756,-118.26465195,"(33.79626756, -118.26465195)"
90744-1346,LOS ANGELES,7421006023.0,2008.0,400.0,7421-006-023,1737 N MARINE AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1954.0,1954.0,1326.0,3.0,2.0,1.0,20040512.0,123622.0,2004.0,71464.0,2004,195086.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,195086.0,7000.0,188086.0, ,10,10130.0,TRACT # 1419 LOT   24,1737.0, ,N,MARINE AVE, ,LOS ANGELES CA,90744.0,20087421006023.0,33.7985211,-118.26551811,"(33.7985211, -118.26551811)"
90744-1337,LOS ANGELES,7421004026.0,2009.0,400.0,7421-004-026,1747 ISLAND AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1332.0,3.0,2.0,1.0,20060330.0,60605.0,1987.0,32728.0,1987,93333.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,93333.0,7000.0,86333.0, ,10,10130.0,TR=3609*POR OF LOTS 12 AND LOT   13 BLK    C,1747.0, , ,ISLAND AVE, ,LOS ANGELES CA,90744.0,20097421004026.0,33.79869613,-118.26784789,"(33.79869613, -118.26784789)"
90744-1345,LOS ANGELES,7421008010.0,2006.0,400.0,7421-008-010,1630 N MARINE AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1966.0,1966.0,1875.0,4.0,2.0,1.0,19770819.0,32951.0,1978.0,80626.0,1978,113577.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,113577.0,7000.0,106577.0, ,10,10130.0,TRACT # 1464 LOT   94,1630.0, ,N,MARINE AVE, ,LOS ANGELES CA,90744.0,20067421008010.0,33.79626756,-118.26465195,"(33.79626756, -118.26465195)"
90744-1346,LOS ANGELES,7421006023.0,2015.0,400.0,7421-006-023,1737 N MARINE AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1954.0,1954.0,1326.0,3.0,2.0,1.0,20100222.0,135105.0,2004.0,78101.0,2004,213206.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,213206.0,7000.0,206206.0, ,10,10130.0,TRACT # 1419 LOT   24,1737.0, ,N,MARINE AVE, ,LOS ANGELES CA,90744.0,20157421006023.0,33.7985211,-118.26551811,"(33.7985211, -118.26551811)"
